Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Garage Finish,Garage Type_Attchd,Garage Type_Detchd,Kitchen Qual,Heating QC,BsmtFin Type 1,Bsmt Exposure,Bsmt Cond,Bsmt Qual,Foundation_CBlock,Foundation_PConc,Exter Qual,Roof Style_Gable,Roof Style_Hip,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_Somerst,MS Zoning,MS SubClass_50,MS SubClass_60,Lot Frontage,Lot Area,Overall Qual,Year Built,BsmtFin SF 1,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,Total Flr SF
1,0,0,2,1,0,3,5,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,76.0,11355,7,1958,637.0,1312.0,1312,6,1958.0,2.0,495.0,186000,1312
1,0,0,1,0,1,3,3,3,1,3,3,1,0,3,1,0,0,0,0,6,0,0,21.0,1680,5,1972,350.0,630.0,1302,6,1972.0,1.0,264.0,111750,1302
1,0,0,3,1,0,5,5,6,4,3,5,0,1,5,0,1,0,0,0,8,0,0,110.0,14300,9,2003,1373.0,2846.0,2696,10,2003.0,3.0,958.0,500000,2696
0,1,0,3,0,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,65.0,10616,7,2007,0.0,628.0,1356,6,2007.0,2.0,484.0,177439,1356
0,0,1,3,1,0,5,5,6,3,3,5,0,1,5,1,0,0,0,0,8,0,1,96.0,11308,9,2008,936.0,1104.0,2184,10,2008.0,3.0,836.0,335000,2184
1,0,0,2,1,0,3,3,5,1,3,3,1,0,3,0,1,0,0,0,8,0,1,80.0,10480,7,1976,403.0,803.0,1964,8,1976.0,2.0,483.0,205000,1964
0,1,0,2,1,0,4,4,6,4,3,4,0,1,4,1,0,0,0,0,8,0,0,35.0,5118,8,1990,926.0,1312.0,1321,4,1990.0,2.0,484.0,212000,1321
0,0,1,3,1,0,4,5,6,4,3,5,0,1,4,0,1,0,0,0,6,0,0,44.0,3811,8,2004,1373.0,1594.0,1646,5,2004.0,2.0,525.0,246000,1646
1,0,0,1,1,0,3,3,6,2,3,4,1,0,4,1,0,0,0,0,8,0,0,69.218943179959,10825,7,1983,747.0,1260.0,1260,6,1983.0,2.0,598.0,181900,1260
0,1,0,1,0,1,3,3,2,1,3,3,0,0,3,1,0,0,0,0,6,1,0,50.0,5500,5,1929,234.0,926.0,1316,6,1974.0,2.0,484.0,130000,926
0,1,0,1,0,1,3,5,1,1,2,2,0,0,3,1,0,0,0,0,6,0,0,60.0,9600,5,1910,0.0,264.0,1432,7,1910.0,2.0,360.0,132000,1432
0,1,0,2,1,0,4,5,6,1,4,4,0,1,4,1,0,0,0,0,8,0,1,75.0,9317,7,1994,497.0,779.0,1958,7,1994.0,2.0,499.0,220000,1958
0,1,0,2,1,0,5,5,1,3,3,4,0,1,4,0,1,0,0,0,8,0,0,89.9960421223766,11838,8,2001,0.0,1753.0,1788,7,2001.0,2.0,522.0,236500,1788
0,0,1,3,0,0,3,5,6,1,3,4,0,1,4,1,0,0,0,1,7,0,1,75.0,8004,8,2009,544.0,832.0,1935,8,2009.0,2.0,552.0,263435,1935
0,1,0,1,0,1,3,3,1,1,3,3,0,0,3,1,0,0,0,0,6,1,0,60.0,6876,6,1938,0.0,1272.0,1969,9,1938.0,2.0,400.0,141000,1272
1,0,0,3,0,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,81.05351785228844,8396,7,2003,0.0,847.0,1986,9,2003.0,2.0,434.0,213000,1986
0,1,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,0,73.0,9803,7,2009,0.0,1214.0,1214,6,2010.0,2.0,520.0,179781,1214
1,0,0,3,1,0,4,5,6,1,3,4,0,1,4,0,1,0,0,0,8,0,0,48.0,6240,8,2006,846.0,1342.0,1342,6,2007.0,2.0,550.0,234250,1342
0,1,0,3,1,0,4,3,5,3,3,4,1,0,4,0,1,0,0,0,8,0,0,109.21295597937456,15498,8,1976,1165.0,1565.0,2898,10,1976.0,2.0,665.0,287000,2898
0,0,0,3,0,0,4,5,6,1,3,5,0,1,4,1,0,0,0,0,8,0,1,97.98723402330644,12891,8,2002,651.0,870.0,2004,8,2002.0,3.0,644.0,257500,2004
0,1,0,1,0,1,3,3,1,1,3,3,0,0,3,1,0,0,0,0,6,0,0,60.0,6180,6,1926,0.0,960.0,986,5,1926.0,1.0,180.0,102000,986
0,1,0,1,1,0,4,5,1,1,3,3,0,1,3,1,0,0,0,0,6,0,0,57.0,7449,7,1930,0.0,637.0,1108,6,1930.0,1.0,280.0,139400,1108
0,1,0,1,0,1,3,3,1,1,3,3,0,1,3,1,0,0,0,0,8,1,0,60.0,10410,3,1915,0.0,672.0,1214,6,1998.0,3.0,936.0,105000,1214
0,1,0,1,1,0,4,5,5,4,4,3,0,1,4,0,0,1,0,0,8,0,0,95.0,15865,8,1970,351.0,2217.0,2217,8,1970.0,2.0,621.0,268000,2217
0,1,0,1,1,0,4,3,1,3,3,4,1,0,4,0,0,0,0,0,8,0,0,104.63514461898474,19690,6,1966,0.0,697.0,2201,8,1966.0,2.0,432.0,274970,2201
1,0,0,3,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,0,43.0,3182,7,2005,16.0,1220.0,1220,5,2005.0,2.0,397.0,180000,1220
0,1,0,1,0,1,4,5,3,1,3,3,0,0,3,0,0,0,0,0,6,0,0,60.0,9600,7,1928,141.0,689.0,1378,7,1928.0,2.0,360.0,161000,1378
0,1,0,1,0,1,4,5,0,0,0,0,1,0,3,1,0,0,0,0,8,0,0,60.0,11100,4,1946,0.0,0.0,930,6,1946.0,1.0,308.0,84900,930
0,1,0,1,1,0,3,3,3,3,3,3,1,0,3,1,0,1,0,0,8,0,0,70.0,13587,5,1958,532.0,988.0,988,5,1958.0,1.0,264.0,119000,988
1,0,0,3,1,0,4,5,6,3,3,5,0,1,4,1,0,0,0,0,8,0,0,85.0,11447,8,2005,1571.0,1964.0,1964,7,2005.0,3.0,892.0,370000,1964
0,1,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,0,64.0,7242,7,2005,0.0,1270.0,1270,6,2005.0,2.0,524.0,175900,1270
0,1,0,1,0,1,3,3,0,0,0,0,0,0,3,1,0,0,0,0,8,0,0,64.0,7018,5,1979,0.0,0.0,2240,12,1979.0,2.0,528.0,142953,2240
0,1,0,3,1,0,4,5,2,4,3,4,0,1,4,1,0,0,0,0,8,0,0,50.0,9466,8,1994,457.0,1494.0,1494,5,1994.0,2.0,478.0,279700,1494
0,1,0,2,1,0,3,4,4,2,3,2,1,0,3,1,0,1,0,0,8,0,0,70.0,8400,5,1957,623.0,1179.0,1364,6,1957.0,1.0,331.0,132000,1364
1,0,0,3,1,0,5,5,6,2,3,5,0,1,4,0,1,0,0,0,8,0,1,119.10681261862102,11050,9,2000,904.0,1440.0,2153,8,2000.0,3.0,736.0,313000,2153
0,1,0,1,0,0,3,4,3,1,3,3,1,0,3,1,0,0,0,0,3,1,0,60.0,11040,4,1920,637.0,637.0,1336,7,1994.0,1.0,570.0,108000,1336
0,0,1,3,0,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,60.0,6931,7,2003,0.0,746.0,1656,7,2003.0,2.0,397.0,165400,1656
1,0,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,65.0,12438,6,1995,0.0,781.0,1499,6,1995.0,2.0,473.0,187000,1499
1,0,0,3,1,0,5,5,6,1,3,4,0,1,4,1,0,0,1,0,8,0,1,174.0,15138,8,1995,689.0,1462.0,2794,9,1995.0,3.0,810.0,403000,2794
1,0,0,3,1,0,4,3,2,1,3,3,1,0,3,1,0,0,0,0,8,0,1,74.20392479434857,12046,6,1976,156.0,848.0,2030,8,1976.0,2.0,551.0,195000,2030
1,0,0,2,1,0,3,3,5,3,3,3,1,0,3,0,1,1,0,0,8,0,0,100.0,9600,6,1961,600.0,1218.0,1254,6,1961.0,2.0,525.0,158500,1254
1,0,0,3,1,0,4,5,6,2,3,4,0,1,4,1,0,0,0,0,8,0,1,90.0,11367,8,2002,932.0,1065.0,1989,7,2002.0,2.0,586.0,255000,1989
0,1,0,1,1,0,3,5,3,1,3,3,0,1,3,1,0,0,0,0,8,0,0,56.0,26073,5,1956,1116.0,1898.0,1898,7,1956.0,2.0,484.0,236500,1898
1,0,0,1,0,1,3,3,4,1,3,3,1,0,3,0,1,1,0,0,8,0,0,65.0,7150,5,1966,725.0,988.0,988,5,1974.0,1.0,360.0,129250,988
0,1,0,3,1,0,3,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,100.0,15602,7,1959,1247.0,1501.0,1801,6,1959.0,2.0,484.0,289000,1801
0,1,0,1,1,0,3,3,0,0,0,0,1,0,3,1,0,0,0,0,8,0,0,76.0,10260,5,1976,0.0,0.0,1872,8,1976.0,2.0,484.0,100000,1872
1,0,0,3,1,0,4,5,6,2,3,4,0,1,4,1,0,0,0,0,8,0,1,104.64656060741464,12728,8,2001,1198.0,1531.0,2439,7,2001.0,2.0,560.0,275000,2439
1,0,0,1,1,0,4,5,1,3,3,4,0,1,4,1,0,0,0,0,8,0,1,96.0,11690,8,1999,0.0,850.0,1764,7,1999.0,2.0,560.0,207000,1764
1,0,0,1,0,1,4,4,6,2,3,3,1,0,3,0,1,1,0,0,8,0,0,71.0,9230,5,1965,661.0,864.0,1200,6,1977.0,2.0,884.0,146000,1200
1,0,0,1,0,1,3,5,5,1,3,3,1,0,3,1,0,0,0,0,6,0,0,21.0,1890,6,1972,282.0,494.0,1030,6,1973.0,1.0,264.0,116000,1030
1,0,0,2,1,0,4,5,6,1,3,4,0,1,3,1,0,0,0,0,8,0,1,83.52698201210005,9375,7,1997,739.0,1057.0,2034,8,1998.0,2.0,645.0,219500,2034
0,0,1,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,0,48.0,3480,7,2003,0.0,1405.0,1405,6,2003.0,2.0,478.0,173000,1405
0,1,0,2,1,0,3,5,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,51.371947934549006,17140,4,1956,1059.0,1134.0,1229,6,1956.0,1.0,284.0,135000,1229
0,1,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,70.0,8749,7,2003,654.0,979.0,1932,7,2003.0,2.0,610.0,213000,1932
0,1,0,1,1,0,4,3,3,1,3,3,1,0,3,1,0,0,0,0,8,0,0,91.0,11375,6,1954,736.0,967.0,1299,6,1954.0,2.0,494.0,150000,1299
1,0,0,3,1,0,4,5,1,3,3,5,0,1,4,1,0,0,0,0,8,0,0,53.0,3922,7,2006,0.0,1258.0,1402,7,2006.0,3.0,648.0,194201,1402
1,0,0,3,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,43.0,3182,7,2005,16.0,1346.0,1504,7,2005.0,2.0,457.0,181000,1504
1,0,0,2,1,0,3,4,3,1,3,3,1,0,3,1,0,1,0,0,8,0,0,75.0,9750,6,1958,608.0,1442.0,1442,7,1958.0,1.0,301.0,157900,1442
0,1,0,3,1,0,4,5,6,2,3,4,0,1,4,1,0,0,0,0,8,0,1,72.0,13426,7,1999,894.0,951.0,1779,7,1999.0,2.0,586.0,217000,1779
0,1,0,2,1,0,4,5,1,2,3,4,0,1,4,1,0,0,0,1,7,0,1,85.0,10574,8,2005,0.0,1082.0,1953,9,2005.0,3.0,1043.0,252000,1953
0,1,0,2,0,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,70.0,8726,7,2002,0.0,872.0,1909,8,2002.0,2.0,529.0,197000,1909
1,0,0,3,0,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,62.0,7984,7,2004,0.0,868.0,1630,7,2004.0,2.0,436.0,189500,1630
0,1,0,1,0,1,2,4,1,1,3,3,0,0,3,1,0,0,0,0,8,1,0,45.0,8248,5,1918,0.0,686.0,1250,7,1955.0,1.0,280.0,116000,1250
1,0,0,1,1,0,3,3,5,1,3,3,1,0,3,0,1,0,0,0,8,0,0,54.416211515855615,9790,6,1963,569.0,1328.0,1328,6,1963.0,2.0,528.0,143000,1328
0,1,0,1,1,0,3,3,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,60.0,7200,5,1950,534.0,876.0,988,6,1950.0,1.0,276.0,119000,988
0,1,0,1,1,0,3,2,3,1,3,3,1,0,3,1,0,1,0,0,8,1,0,60.0,7200,6,1954,673.0,854.0,1278,6,1954.0,1.0,240.0,127500,1278
0,1,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,1,7,0,1,65.0,8125,6,2005,0.0,858.0,1716,7,2005.0,2.0,615.0,200825,1716
0,1,0,1,0,1,3,3,1,1,3,3,0,0,3,1,0,0,0,0,8,0,0,60.0,8088,2,1922,0.0,498.0,498,3,1922.0,1.0,216.0,35000,498
1,0,0,3,1,0,4,5,5,1,3,4,0,1,4,0,0,0,0,0,8,0,1,111.30588719152284,12511,7,1978,988.0,1420.0,2840,8,1978.0,4.0,1314.0,292500,2840
1,0,0,1,0,1,3,3,3,1,3,3,1,0,3,1,0,0,0,0,6,0,0,21.0,1869,6,1970,321.0,483.0,987,5,1987.0,1.0,280.0,106000,987
0,1,0,1,0,1,3,3,1,1,3,2,0,0,3,1,0,0,0,0,8,0,0,94.0,9259,4,1927,0.0,660.0,756,4,1945.0,2.0,440.0,85000,756
1,0,0,2,1,0,4,5,6,4,3,5,0,1,4,0,1,0,0,0,8,0,0,129.0,16770,8,2002,1196.0,1712.0,1712,8,2002.0,3.0,701.0,286500,1712
0,1,0,2,1,0,3,3,5,1,3,4,1,0,3,1,0,0,0,0,8,0,0,53.0,4043,6,1977,360.0,1069.0,1069,4,1977.0,2.0,440.0,127500,1069
0,1,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,1,7,0,0,75.0,9000,7,2006,0.0,1335.0,1335,6,2007.0,2.0,575.0,210400,1335
1,0,0,2,1,0,5,5,6,4,3,5,0,1,5,0,1,0,0,0,8,0,0,62.0,12677,8,2003,1218.0,1518.0,1518,6,2003.0,2.0,588.0,274000,1518
0,1,0,3,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,1,107.0,12852,8,2007,770.0,920.0,1780,6,2007.0,2.0,612.0,264966,1780
0,1,0,1,0,1,3,2,1,1,2,3,1,0,2,1,0,0,0,0,6,1,0,60.0,10320,4,1910,0.0,771.0,1484,6,1910.0,1.0,264.0,50000,1370
0,1,0,1,0,1,3,3,2,1,3,2,0,1,3,1,0,0,0,0,6,1,0,60.0,10800,5,1915,686.0,686.0,1652,7,1961.0,1.0,416.0,139000,1652
1,0,0,2,1,0,4,4,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,114.1598842989978,19522,7,1990,727.0,1223.0,2503,7,1990.0,2.0,564.0,300000,2503
0,1,0,3,1,0,5,4,6,4,3,4,1,0,4,1,0,1,0,0,8,0,0,75.0,13860,8,1972,1410.0,1952.0,2704,9,1972.0,2.0,538.0,345000,2704
1,0,0,3,1,0,4,5,4,4,3,4,0,1,4,0,1,0,0,0,8,0,0,73.0,11927,8,1994,408.0,1556.0,1592,7,1994.0,2.0,484.0,228000,1592
0,0,0,3,0,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,0,62.978202838280446,11950,7,2003,0.0,384.0,1394,7,2003.0,2.0,400.0,165500,1394
0,1,0,1,0,1,3,2,1,1,3,3,1,0,3,1,0,0,0,0,6,0,0,57.0,9906,4,1925,0.0,686.0,1328,8,1940.0,1.0,210.0,107000,1328
0,1,0,3,1,0,5,5,6,3,3,5,0,1,4,1,0,0,0,0,8,0,0,41.0,4923,8,2001,1153.0,1593.0,1593,5,2001.0,2.0,682.0,286000,1593
0,1,0,2,0,0,3,3,3,1,3,3,1,0,3,1,0,0,0,0,3,0,0,60.0,7879,4,1920,495.0,720.0,720,4,1920.0,0.0,0.0,34900,720
0,1,0,1,1,0,3,3,3,1,3,3,1,0,3,1,0,1,0,0,8,0,0,66.0,7800,5,1964,312.0,912.0,912,5,1964.0,1.0,288.0,115000,912
1,0,0,3,1,0,4,5,1,4,3,4,0,1,4,1,0,0,0,0,8,0,0,81.81458374761509,3196,8,2003,0.0,1273.0,1456,7,2003.0,2.0,400.0,215000,1456
0,1,0,1,0,1,3,2,1,1,3,3,0,0,3,1,0,0,0,0,6,0,0,68.0,9928,7,1915,0.0,672.0,1944,8,1915.0,1.0,216.0,179900,1944
0,1,0,2,1,0,4,3,6,3,3,4,0,1,4,1,0,0,0,0,8,0,0,80.67298490462511,6820,8,1985,368.0,1488.0,1502,4,1985.0,2.0,528.0,212000,1502
1,0,0,3,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,50.0,13128,8,2005,0.0,1074.0,2064,7,2005.0,2.0,527.0,250000,2064
0,1,0,1,0,1,3,5,1,1,3,3,0,0,3,1,0,0,0,0,6,1,0,52.0,6240,5,1928,0.0,1042.0,1576,8,1928.0,1.0,225.0,149000,1576
0,1,0,3,1,0,3,4,6,1,3,4,0,1,3,1,0,0,0,0,8,0,1,71.54019416070528,8000,6,1995,219.0,773.0,1658,8,1995.0,2.0,431.0,188000,1658
0,1,0,1,0,1,4,5,1,1,3,3,0,1,3,1,0,0,0,0,8,0,0,60.0,10410,3,1930,0.0,713.0,713,5,1936.0,1.0,371.0,99800,713
0,1,0,1,0,1,3,5,1,1,3,3,0,0,3,1,0,0,0,0,6,0,0,60.0,10800,7,1890,0.0,718.0,2554,8,1996.0,2.0,704.0,159500,2554
0,1,0,3,0,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,67.0,13300,7,2004,326.0,384.0,1374,7,2004.0,2.0,400.0,184500,1374
0,0,1,3,0,0,5,5,1,1,3,5,0,1,4,1,0,0,0,0,8,0,1,69.0,9588,8,2007,0.0,1482.0,2574,10,2007.0,3.0,868.0,276000,2574
0,1,0,1,0,1,4,3,5,1,3,4,1,0,3,1,0,0,0,0,8,0,0,24.0,2308,6,1976,556.0,804.0,1548,7,1976.0,2.0,440.0,155000,1548
1,0,0,1,1,0,3,5,4,1,3,3,1,0,3,0,1,0,0,0,8,0,0,83.0,13383,5,1969,594.0,1188.0,1404,7,1969.0,2.0,504.0,160000,1404
0,1,0,3,1,0,3,4,5,1,3,3,1,0,3,1,0,1,0,0,8,0,1,85.0,9350,5,1964,360.0,720.0,1440,7,1964.0,2.0,480.0,157500,1440
0,1,0,1,1,0,4,5,6,4,4,4,0,1,4,0,1,0,0,0,8,0,0,76.0,9892,8,1994,1341.0,1679.0,1803,6,1994.0,2.0,482.0,285000,1803
0,1,0,2,0,0,3,4,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,67.0,8777,5,1900,1084.0,1272.0,2200,9,1900.0,0.0,0.0,145900,2200
0,1,0,3,1,0,4,5,1,3,3,4,0,1,4,1,0,0,0,0,8,0,0,85.0,10541,7,1996,0.0,672.0,2037,8,1996.0,2.0,472.0,229000,2037
0,1,0,1,0,1,3,3,0,0,0,0,0,1,3,1,0,0,0,0,6,0,0,99.0,5940,4,1946,0.0,0.0,896,4,1946.0,1.0,280.0,79000,896
0,1,0,1,0,1,3,5,5,2,3,3,1,0,3,1,0,0,0,0,8,1,0,60.0,10284,4,1925,1030.0,1151.0,1281,6,1978.0,2.0,580.0,128500,1281
1,0,0,3,1,0,4,5,6,1,3,4,0,1,4,1,0,0,1,0,8,0,1,84.0,9660,8,1998,791.0,1044.0,1976,7,1998.0,3.0,885.0,286000,1976
0,1,0,3,1,0,3,5,5,1,3,4,0,1,3,1,0,0,0,0,8,0,1,88.0,10179,6,1997,847.0,945.0,1608,7,1997.0,2.0,470.0,189500,1608
1,0,0,3,1,0,3,3,0,0,0,0,0,0,3,0,1,1,0,0,8,0,0,75.0,9533,5,1953,0.0,0.0,1210,7,1953.0,1.0,616.0,102900,1210
0,1,0,1,0,1,3,5,3,1,3,3,1,0,3,1,0,0,0,0,6,1,0,53.0,5830,5,1950,788.0,988.0,1612,7,1950.0,1.0,363.0,128500,1612
0,1,0,1,1,0,3,5,2,1,2,3,1,0,3,1,0,1,0,0,8,1,0,59.36313983547885,12099,5,1953,198.0,1216.0,1728,7,1953.0,1.0,371.0,156000,1216
1,0,0,3,0,0,4,5,1,4,4,4,0,1,4,0,1,0,0,0,8,0,1,88.0,12665,8,2005,0.0,1094.0,2482,9,2005.0,3.0,642.0,281213,2482
0,1,0,2,1,0,4,5,6,4,3,4,1,0,3,0,0,1,0,0,8,0,0,313.0,27650,7,1960,425.0,585.0,2069,9,1960.0,2.0,505.0,242000,2069
1,0,0,1,1,0,3,5,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,59.93393925697384,17600,6,1960,1270.0,1478.0,1478,6,1960.0,2.0,498.0,157500,1478
1,0,0,3,0,0,4,5,1,1,3,4,0,1,4,0,1,0,0,0,8,0,1,62.0,7162,7,2003,0.0,796.0,1724,8,2003.0,2.0,616.0,196500,1724
0,1,0,2,1,0,3,5,6,2,3,4,0,1,3,1,0,0,0,0,8,0,0,73.44285889902191,8685,7,1998,846.0,1425.0,1425,5,1998.0,2.0,591.0,193000,1425
0,1,0,1,0,1,3,5,3,1,3,3,0,0,3,1,0,0,0,0,6,1,0,52.0,6240,5,1939,48.0,672.0,1322,7,1939.0,1.0,280.0,132000,1322
0,1,0,3,0,1,3,4,3,1,3,3,0,0,3,1,0,0,0,0,6,0,0,58.0,6451,7,1900,208.0,712.0,1428,7,1985.0,2.0,576.0,139900,1428
1,0,0,2,1,0,3,3,1,1,3,3,1,0,3,0,1,1,0,0,8,0,0,73.0,8760,6,1959,0.0,1194.0,1194,6,1959.0,1.0,312.0,148000,1194
0,0,1,3,1,0,5,5,6,3,3,5,0,1,4,0,1,0,0,0,8,0,1,107.12002476722625,12568,8,2007,669.0,895.0,1818,8,2007.0,3.0,774.0,281500,1818
1,0,0,2,0,0,5,5,1,3,3,4,0,1,4,1,0,0,0,0,8,0,1,99.0,13069,8,2004,0.0,1706.0,2956,11,2004.0,3.0,916.0,342000,2956
1,0,0,1,1,0,3,3,6,3,3,3,1,0,3,1,0,0,0,0,8,0,0,140.0,11080,6,1975,576.0,1128.0,1210,6,1975.0,2.0,528.0,148000,1210
0,1,0,1,0,1,3,3,2,1,3,4,1,0,3,1,0,0,0,0,8,1,0,70.0,10759,5,1972,190.0,1001.0,1641,5,1972.0,2.0,490.0,140000,1641
1,0,0,2,0,0,5,3,3,1,3,3,1,0,3,1,0,1,0,0,8,0,0,69.0,8973,5,1958,567.0,1008.0,1053,6,1998.0,2.0,750.0,150000,1053
0,1,0,2,1,0,4,5,6,1,3,5,0,1,4,1,0,0,1,0,8,0,1,97.0,10990,7,1996,851.0,1064.0,2125,12,1996.0,2.0,576.0,279500,2125
0,0,1,3,0,0,4,5,6,4,3,4,0,1,3,1,0,0,0,0,6,0,0,35.0,3675,6,2005,467.0,547.0,1072,5,2005.0,2.0,525.0,140000,1072
0,1,0,1,0,0,3,3,1,2,3,3,1,0,3,1,0,0,0,0,8,0,0,65.0,8385,6,1978,0.0,1664.0,1664,10,1978.0,2.0,616.0,145000,1664
0,1,0,3,1,0,4,5,6,1,3,4,0,1,4,1,0,1,0,0,5,0,0,26.0,5858,7,1999,1051.0,1405.0,1337,5,1999.0,2.0,511.0,184000,1337
0,1,0,3,1,0,4,3,6,4,3,4,1,0,4,1,0,0,0,0,8,0,0,40.0,3880,8,1978,1052.0,1226.0,1226,4,1978.0,2.0,484.0,206000,1226
0,1,0,1,1,0,3,3,4,1,3,3,1,0,3,1,0,0,0,0,6,0,0,21.0,1504,4,1972,252.0,546.0,1092,5,1972.0,1.0,253.0,85500,1092
0,1,0,1,0,1,3,2,2,1,3,3,1,0,3,0,1,0,0,0,8,0,0,74.0,11988,6,1934,326.0,715.0,1660,6,1939.0,1.0,240.0,188700,1660
1,0,0,2,1,0,3,3,2,1,3,3,0,1,3,1,0,0,0,0,8,0,0,80.0,10928,6,1978,363.0,1427.0,1671,7,1978.0,2.0,484.0,200000,1671
0,1,0,1,1,0,4,4,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,74.0,10778,7,1990,460.0,1054.0,1061,4,1990.0,2.0,462.0,162000,1061
0,1,0,1,0,1,3,5,1,1,3,3,0,1,3,1,0,0,0,0,8,0,0,60.0,10200,5,1940,0.0,672.0,672,4,1940.0,1.0,240.0,108000,672
1,0,0,2,1,0,3,3,5,3,3,4,1,0,3,1,0,0,0,0,8,0,0,81.05351785228844,9373,5,1975,1333.0,1621.0,1621,7,1975.0,2.0,478.0,213000,1621
0,0,1,2,1,0,5,5,6,1,3,5,0,1,4,0,1,0,0,0,8,0,0,93.0,12085,8,2007,1004.0,1734.0,1734,7,2007.0,3.0,928.0,318000,1734
0,1,0,1,0,1,3,3,1,1,3,3,0,1,3,0,1,0,0,0,6,0,0,90.0,8100,5,1898,0.0,849.0,2138,11,1910.0,2.0,360.0,106000,2138
0,1,0,1,0,0,3,5,1,1,3,3,0,1,3,1,0,0,0,0,8,0,0,114.0,19950,6,1928,0.0,672.0,2009,8,1928.0,3.0,795.0,235000,2009
0,1,0,2,0,0,3,2,5,1,3,3,1,0,3,1,0,1,0,0,8,0,0,77.0,9320,4,1959,569.0,950.0,1225,6,1959.0,0.0,0.0,128950,1225
0,0,0,1,1,0,3,3,5,1,3,3,1,0,3,1,0,1,0,0,8,0,0,80.0,10197,6,1961,288.0,1362.0,1362,6,1961.0,2.0,504.0,163000,1362
0,1,0,1,0,1,3,2,5,1,3,3,0,0,3,1,0,0,0,0,8,1,0,60.0,8160,5,1940,312.0,756.0,1134,7,1940.0,1.0,240.0,126000,1134
0,1,0,1,0,1,4,5,1,1,3,4,0,1,3,1,0,0,0,0,6,1,0,63.0,11426,7,2003,0.0,1362.0,2082,6,2003.0,2.0,484.0,200000,2082
1,0,0,1,1,0,3,3,4,1,3,3,1,0,3,1,0,1,0,0,8,1,0,78.0,11344,5,1958,460.0,874.0,1524,7,1958.0,1.0,315.0,144000,1524
0,1,0,2,0,0,3,5,1,1,3,3,1,0,3,1,0,1,0,0,8,0,0,80.0,8000,5,1961,0.0,1800.0,1800,10,1961.0,0.0,0.0,141000,1800
0,1,0,3,1,0,4,5,6,1,3,4,0,1,4,1,0,0,1,0,8,0,1,74.0,11002,8,1998,1048.0,1389.0,2582,9,1998.0,3.0,758.0,322500,2582
1,0,0,2,1,0,4,5,1,1,3,4,0,1,3,1,0,0,0,0,8,0,0,48.0,12137,7,1998,0.0,1649.0,1661,6,1998.0,2.0,598.0,224900,1661
0,1,0,2,1,0,4,5,6,4,3,3,1,0,3,1,0,0,0,0,8,0,0,144.0,21384,5,1923,1309.0,1324.0,1576,6,1923.0,2.0,528.0,223500,1576
0,1,0,1,0,0,3,5,1,1,3,3,1,0,3,1,0,0,0,0,8,0,0,42.619690138292505,8926,4,1956,0.0,672.0,960,5,1956.0,1.0,288.0,112000,960
0,1,0,3,1,0,3,5,4,1,3,3,0,1,3,1,0,0,0,0,8,0,1,72.0,8702,6,1997,706.0,926.0,1604,7,1997.0,2.0,470.0,187500,1604
0,1,0,2,0,0,2,4,4,4,1,2,0,0,2,1,0,0,0,0,8,0,0,23.212509807462883,10020,1,1922,350.0,683.0,904,4,1922.0,0.0,0.0,61000,904
0,1,0,1,0,1,4,4,1,2,2,3,0,0,3,1,0,0,0,0,8,1,0,67.0,12354,6,1920,0.0,684.0,1196,7,2005.0,2.0,528.0,110000,1196
